"","cohort","Ri","Rc","varRc","RcSS","cumden"
"2631",20.0700034,1.49989736717673,1.49980448996302,2.24898453415832,4.49839804227157,0.999999633380762
"2632",20.07763458,1.49989697486633,1.49980370280036,2.24897967417101,4.49839082110467,0.999999633273096
"2633",20.08526576,1.49989658105659,1.4998029126497,2.24897479659071,4.49838357338323,0.999999633164602
"2634",20.09289694,1.49989618574177,1.49980211949916,2.24896990133804,4.49837629899223,0.999999633055293
"2635",20.10052812,1.49989578891614,1.49980132333779,2.24896498835765,4.49836899784342,0.999999632945144
"2636",20.1081593,1.49989539057391,1.49980052415395,2.2489600575779,4.49836166983036,0.999999632834156
"2637",20.11579048,1.4998949907093,1.49979972193612,2.2489551089319,4.49835431485157,0.999999632722322
"2638",20.12342166,1.49989458931648,1.4997989166727,2.24895014234992,4.49834693280251,0.999999632609639
"2639",20.13105284,1.49989418638961,1.49979810835221,2.24894515776782,4.49833952358468,0.999999632496093
"2640",20.13868402,1.49989378192284,1.49979729696293,2.24894015511499,4.4983320870923,0.999999632381682
"2641",20.1463152,1.49989337591028,1.4997964824931,2.24893513432181,4.49832462322049,0.999999632266401
"2642",20.15394638,1.49989296834603,1.49979566493119,2.24893009532344,4.49831713186984,0.999999632150238
"2643",20.16157756,1.49989255922415,1.49979484426526,2.24892503804795,4.49830961293262,0.999999632033189
"2644",20.16920874,1.4998921485387,1.49979402048366,2.24891996242971,4.49830206630827,0.999999631915243
"2645",20.17683992,1.4998917362837,1.49979319357411,2.24891486838928,4.49829449188051,0.999999631796409
"2646",20.1844711,1.49989132245316,1.49979236352528,2.24890975587128,4.49828688956005,0.999999631676656
"2647",20.19210228,1.49989090704105,1.49979153032452,2.24890462478873,4.4982792592219,0.999999631556006
"2648",20.19973346,1.49989049004134,1.49979069396049,2.24889947508743,4.49827160077793,0.999999631434424
"2649",20.20736464,1.49989007144795,1.49978985442087,2.24889430668991,4.49826391411369,0.999999631311915
"2650",20.21499582,1.4998896512548,1.49978901169356,2.24888911952584,4.49825619912257,0.999999631188472
"2651",20.222627,1.49988922945578,1.49978816576615,2.24888391351706,4.49824845568924,0.999999631064098
"2652",20.23025818,1.49988880604474,1.49978731662702,2.24887868860627,4.49824068372155,0.999999630938763
"2653",20.23788936,1.49988838101554,1.49978646426356,2.24887344471286,4.49823288310105,0.999999630812476
"2654",20.24552054,1.49988795436199,1.49978560866336,2.2488681817613,4.49822505371503,0.999999630685234
"2655",20.25315172,1.49988752607788,1.49978474981475,2.24886289969567,4.49821719547257,0.999999630557002
"2656",20.2607829,1.49988709615699,1.49978388770454,2.24885759842362,4.49820930824175,0.999999630427808
"2657",20.26841408,1.49988666459305,1.49978302232084,2.24885227788478,4.49820139192662,0.999999630297623
"2658",20.27604526,1.4998862313798,1.49978215365106,2.24884693800448,4.4981934464147,0.999999630166442
"2659",20.28367644,1.49988579651093,1.49978128168259,2.24884157870634,4.4981854715918,0.999999630034263
"2660",20.29130762,1.49988535998012,1.49978040640288,2.24883619991669,4.49817746734668,0.999999629901078
"2661",20.2989388,1.49988492178101,1.49977952779938,2.24883080156389,4.49816943357003,0.999999629766876
"2662",20.30656998,1.49988448190724,1.49977864585942,2.24882538357367,4.49816137014958,0.99999962963165
"2663",20.31420116,1.4998840403524,1.49977776057029,2.24881994587075,4.49815327697198,0.999999629495394
"2664",20.32183234,1.49988359711008,1.49977687191926,2.24881448838251,4.49814515392644,0.999999629358095
"2665",20.32946352,1.49988315217382,1.4997759798936,2.24880901103384,4.49813700089964,0.999999629219747
"2666",20.3370947,1.49988270553715,1.49977508448029,2.24880351374731,4.49812881777518,0.999999629080346
"2667",20.34472588,1.49988225719358,1.49977418566646,2.2487979964472,4.49812060443869,0.999999628939883
